path,action,source_prohibited_terms,target_prohibited_terms,reason
skills/SKILL_TEMPLATE.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
skills/ac-dc-backend-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/capacitor-bank-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/dc-ac-backend-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/dc-dc-backend-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/efficiency-sweep/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/electrical-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/geometry-visualization/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/loss-estimation/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/magnetic-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/pe-claw-design-intake/SKILL.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
skills/report-artifact-writer/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/report-generation/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/semiconductor-selection/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/thermal-estimation/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/topology-selection/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/transformer-magnetics-design/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
skills/validation-audit/SKILL.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/__init__.py,exclude_agentic,design_request_import;design_request_runner;design_request_parser_bridge;skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/ac_dc_backend_design.py,exclude_agentic,run_design_assessment_pipeline,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/ac_dc_backend_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/agent_runner.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/audit_log.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/autonomous_candidate_assessment.py,exclude_agentic,run_design_assessment_pipeline,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/autonomous_candidate_evaluation.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/autonomous_design_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/backend_session_contract.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/backend_session_runtime.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/boost_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/boost_capacitor_execution.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/boost_readiness.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/__init__.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/ac_dc.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/boost.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/dc_ac.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/generic_dc_dc.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capabilities/sync_buck.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/capacitor_bank_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/chat_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dc_ac_backend_design.py,exclude_agentic,run_design_assessment_pipeline,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dc_ac_backend_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dc_dc_backend_design.py,exclude_agentic,run_design_assessment_pipeline,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dc_dc_backend_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/design_intent.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/design_report_summary.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/design_request_import.py,exclude_agentic,design_request_import,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/design_request_parser_bridge.py,exclude_agentic,design_request_import;design_request_parser_bridge,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/design_request_runner.py,exclude_agentic,design_request_import;design_request_runner;design_request_parser_bridge;session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dry_run_preview.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/dry_run_preview_cli.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/efficiency_sweep.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/electrical_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/execution_contract.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/geometry_visualization.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/loss_estimation.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/magnetic_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/report_artifact_writer.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/report_generation.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/requirement_parser.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/requirement_topology_router.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/semiconductor_selection.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_bundle.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_follow_up.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_manifest.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_output.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_output_layout.py,exclude_agentic,skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_resume.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/session_resume_cli.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/skill_handler_adapter.py,exclude_agentic,skill_loader,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/skill_loader.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/sync_buck_backend_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_checkpoint.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_executor.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_executor_persistence.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_executor_persistence_cli.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_executor_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_graph.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_handoff.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/task_planner.py,exclude_agentic,skill_loader,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/thermal_estimation.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/tool_runtime.py,exclude_agentic,pe_claw_gui.agentic;skill_loader,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/topology_router.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/topology_selection.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/transformer_backend_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/transformer_design_session.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/transformer_magnetics_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/validation_audit.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/validation_critic.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agentic/validation_critic_policy.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agents/__init__.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/agents/report_agent.py,exclude_agentic,,ai_design,Path belongs to the excluded AI/agentic/skills scope.
src/pe_claw_gui/app/ai_design_page.py,remove_legacy_ai,,ai_design,Legacy 1.0 AI Design runtime file is excluded.
src/pe_claw_gui/app/controllers/ai_design_controller.py,remove_legacy_ai,,ai_design,Legacy 1.0 AI Design runtime file is excluded.
src/pe_claw_gui/app/controllers/efficiency_sweep_controller.py,adapt_in_target,run_design_assessment_pipeline,,Selected source file references excluded functionality.
src/pe_claw_gui/app/controllers/run_design_controller.py,adapt_in_target,run_design_assessment_pipeline,,Selected source file references excluded functionality.
src/pe_claw_gui/app/controllers/waveform_controller.py,adapt_in_target,run_design_assessment_pipeline,,Selected source file references excluded functionality.
src/pe_claw_gui/app/result_views/ai_design_view.py,remove_legacy_ai,,ai_design,Legacy 1.0 AI Design runtime file is excluded.
src/pe_claw_gui/models/ai_design_report.py,remove_legacy_ai,,,Legacy 1.0 AI Design runtime file is excluded.
src/pe_claw_gui/pipeline/__init__.py,adapt_in_target,run_design_assessment_pipeline,ai_design,Selected source file references excluded functionality.
src/pe_claw_gui/pipeline/run_ai_design_pipeline.py,remove_legacy_ai,,ai_design,Legacy 1.0 AI Design runtime file is excluded.
tests/test_agentic_ac_dc_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_agent_runner.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_audit_log.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_dry_run_evidence_comparison.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_dry_run_execution.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_dry_run_preview.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_evaluation.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_recommendation_acceptance.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_candidate_recommendation_critic.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_design_session_execution_gate.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_autonomous_design_session_plan.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_backend_session_contract.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_boost_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_boost_capacitor_execution.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_boost_preview.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_capacitor_bank_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_chat_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_dc_ac_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_dc_ac_md_first_regression.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_dc_dc_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_design_intent.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_design_request_import.py,exclude_agentic,pe_claw_gui.agentic;design_request_import,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_design_request_parser_bridge.py,exclude_agentic,pe_claw_gui.agentic;design_request_import;design_request_parser_bridge,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_design_request_runner.py,exclude_agentic,pe_claw_gui.agentic;design_request_runner,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_docs_current_entrypoint.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_dry_run_preview.py,exclude_agentic,pe_claw_gui.agentic;session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_efficiency_sweep.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_electrical_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_execution_contract.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_geometry_visualization.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_loss_estimation.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_magnetic_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_public_api_cleanup.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_report_artifact_writer.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_report_generation.py,exclude_agentic,pe_claw_gui.agentic;session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_requirement_parser.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_requirement_parser_acceptance.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_requirement_topology_acceptance.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_requirement_topology_router.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_semiconductor_selection.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_bundle.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_follow_up.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_manifest.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_output.py,exclude_agentic,pe_claw_gui.agentic;session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_output_integration.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_output_layout.py,exclude_agentic,pe_claw_gui.agentic;session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_resume.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_session_resume_cli.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_skill_handler_adapter.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_skill_loader.py,exclude_agentic,pe_claw_gui.agentic;skill_loader,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_sync_buck_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_sync_buck_capability.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_checkpoint.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_executor.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_executor_persistence.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_executor_persistence_cli.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_executor_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_executor_session_integration.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_graph.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_handoff.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_task_planner.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_thermal_estimation.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_tool_runtime.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_topology_router.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_topology_selection.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_transformer_backend_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_transformer_design_session.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_transformer_magnetics_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_validation_audit.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_agentic_validation_critic_policy.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_autonomous_candidate_lightweight_assessment.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_backend_session_runtime_migration.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_core_loss_excitation_integration.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_dc_ac_single_phase_full_bridge_inverter.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_dc_ac_three_phase_three_level_npc_inverter.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_dc_ac_three_phase_two_level_inverter.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_design_assessment_pipeline_integration.py,adapt_in_target,pe_claw_gui.agentic;run_design_assessment_pipeline,,Selected source file references excluded functionality.
tests/test_design_assessment_readback.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_design_magnetics_button_split.py,adapt_in_target,run_design_assessment_pipeline,,Selected source file references excluded functionality.
tests/test_efficiency_sweep_controller.py,adapt_in_target,run_design_assessment_pipeline,,Selected source file references excluded functionality.
tests/test_gui_agentic_surface_cleanup.py,exclude_agentic,pe_claw_gui.agentic;design_request_runner,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_llc_load_ratio_contract.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_pe_claw_design_intake_plugin_runner_acceptance_review.py,exclude_agentic,pe_claw_gui.agentic;design_request_runner;skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_artifact_reproducibility.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_baseline_tables.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_claims_registry.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_execution_case_studies.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_research_evidence_inventory.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_phase17_research_package.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
tests/test_registered_topology_design_process_map.py,adapt_in_target,design_request_import;design_request_runner;design_request_parser_bridge;session_output,,Selected source file references excluded functionality.
tests/test_registered_topology_final_execution_matrix.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_registered_topology_md_first_runner_matrix.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_single_phase_boost_pfc_skeleton.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_single_phase_capacitor_rectifier_contract.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_single_phase_dc_inductor_rectifier_contract.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_single_phase_totem_pole_pfc_skeleton.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_three_phase_rectifier_contract.py,adapt_in_target,pe_claw_gui.agentic,,Selected source file references excluded functionality.
tests/test_topology_assessment_perturbation_stability_runner.py,adapt_in_target,pe_claw_gui.agentic;design_request_import,,Selected source file references excluded functionality.
tests/test_topology_comparison_readback.py,adapt_in_target,pe_claw_gui.agentic;session_output,,Selected source file references excluded functionality.
topology_design_comparisons/04_diode_bridge_boost_pfc/03_pe_claw_baseline/TIDA-00443/design_request_draft.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/04_diode_bridge_boost_pfc/05_validation_evidence/TIDA-00443/frozen_design_20260819/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/05_totem_pole_pfc/03_pe_claw_baseline/TIDM-02008/request/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/05_totem_pole_pfc/03_pe_claw_baseline/TIDM-02008_gan_forced/request/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/06_single_phase_full_bridge_inverter/03_pe_claw_baseline/CRD-22AD12N/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/TIDA-00915/16khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/TIDA-00915/32khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/TIDM-02014/10khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/TIDM-02014/20khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/frequency_scan/design_request_32khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/frequency_scan/design_request_48khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/frequency_scan/design_request_64khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/07_three_phase_two_level_vsi/03_pe_claw_baseline/frequency_scan/design_request_80khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/08_three_phase_three_level_npc/03_pe_claw_baseline/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/09_buck_diode/03_pe_claw_baseline/PMP30446/design_request_100khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/09_buck_diode/03_pe_claw_baseline/PMP30446/design_request_20khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
topology_design_comparisons/09_buck_diode/03_pe_claw_baseline/PMP30446/design_request_40khz.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
